CNPJ,COMPANY_NAME,FANTASY_NAME,ADDRESS,NUMBER,COMPLEMENT,NEIGHBORHOOD,ZIP_CODE,MUNICIPALITY,STATE,FLAG,PRODUCT, UNIT_OF_MEASUREMENT,RETAIL_PRICE,DATE_OF_COLLECTION
73558000105,AUTO POSTO JARDINS LTDA,POSTO JARDINS,AVENIDA RIBEIRO DE BARROS,45,,JARDIM AEROPORTO,86039620,LONDRINA,PARANA,BRANCA,GASOLINA COMUM,R$ / litro,4.95,2023-02-06
7540324000161,BOSQUE II GOURMET LTDA,POSTO BOSQUE II,AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA,1745,,ZONA 2,87010460,MARINGA,PARANA,IPIRANGA,ETANOL,R$ / litro,4.38,2023-02-06
7540324000161,BOSQUE II GOURMET LTDA,POSTO BOSQUE II,AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA,1745,,ZONA 2,87010460,MARINGA,PARANA,IPIRANGA,DIESEL S10,R$ / litro,6.49,2023-02-06
7540324000161,BOSQUE II GOURMET LTDA,POSTO BOSQUE II,AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA,1745,,ZONA 2,87010460,MARINGA,PARANA,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,5.59,2023-02-06
7540324000161,BOSQUE II GOURMET LTDA,POSTO BOSQUE II,AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA,1745,,ZONA 2,87010460,MARINGA,PARANA,IPIRANGA,GASOLINA COMUM,R$ / litro,5.49,2023-02-06
7953325000138,POSTO HORTO FLORESTAL LTDA.,POSTO HORTO FLORESTAL,AVENIDA DOUTOR LUIZ TEIXEIRA MENDES,2073,,ZONA 05,87015001,MARINGA,PARANA,RAIZEN,ETANOL,R$ / litro,4.37,2023-02-07
7953325000138,POSTO HORTO FLORESTAL LTDA.,POSTO HORTO FLORESTAL,AVENIDA DOUTOR LUIZ TEIXEIRA MENDES,2073,,ZONA 05,87015001,MARINGA,PARANA,RAIZEN,DIESEL S10,R$ / litro,6.59,2023-02-07
7953325000138,POSTO HORTO FLORESTAL LTDA.,POSTO HORTO FLORESTAL,AVENIDA DOUTOR LUIZ TEIXEIRA MENDES,2073,,ZONA 05,87015001,MARINGA,PARANA,RAIZEN,GASOLINA ADITIVADA,R$ / litro,5.79,2023-02-07
7953325000138,POSTO HORTO FLORESTAL LTDA.,POSTO HORTO FLORESTAL,AVENIDA DOUTOR LUIZ TEIXEIRA MENDES,2073,,ZONA 05,87015001,MARINGA,PARANA,RAIZEN,GASOLINA COMUM,R$ / litro,5.47,2023-02-07
8011719000130,AUTO POSTO 17 LTDA,POSTO 17,AVENIDA COLOMBO,5195,,ZONA 07,87030121,MARINGA,PARANA,BRANCA,ETANOL,R$ / litro,4.34,2023-02-06
8011719000130,AUTO POSTO 17 LTDA,POSTO 17,AVENIDA COLOMBO,5195,,ZONA 07,87030121,MARINGA,PARANA,BRANCA,DIESEL S10,R$ / litro,6.19,2023-02-06
8011719000130,AUTO POSTO 17 LTDA,POSTO 17,AVENIDA COLOMBO,5195,,ZONA 07,87030121,MARINGA,PARANA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.49,2023-02-06
8011719000130,AUTO POSTO 17 LTDA,POSTO 17,AVENIDA COLOMBO,5195,,ZONA 07,87030121,MARINGA,PARANA,BRANCA,GASOLINA COMUM,R$ / litro,5.44,2023-02-06
6259317000123,G10 - AUTO POSTO S.A.,G10 - AUTO POSTO,RODOVIA PR 317,4652,,ZONA 46,87035510,MARINGA,PARANA,VIBRA ENERGIA,ETANOL,R$ / litro,4.33,2023-02-06
6259317000123,G10 - AUTO POSTO S.A.,G10 - AUTO POSTO,RODOVIA PR 317,4652,,ZONA 46,87035510,MARINGA,PARANA,VIBRA ENERGIA,DIESEL S10,R$ / litro,5.99,2023-02-06
6259317000123,G10 - AUTO POSTO S.A.,G10 - AUTO POSTO,RODOVIA PR 317,4652,,ZONA 46,87035510,MARINGA,PARANA,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.84,2023-02-06
6259317000123,G10 - AUTO POSTO S.A.,G10 - AUTO POSTO,RODOVIA PR 317,4652,,ZONA 46,87035510,MARINGA,PARANA,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,5.43,2023-02-06
5587151000101,AUTO POSTO PIU BELLO LTDA,,AVENIDA JUSCELINO KUBISTCHEK DE OLIVEIRA,1356,,ZONA 02,87010440,MARINGA,PARANA,BRANCA,ETANOL,R$ / litro,4.34,2023-02-06
5587151000101,AUTO POSTO PIU BELLO LTDA,,AVENIDA JUSCELINO KUBISTCHEK DE OLIVEIRA,1356,,ZONA 02,87010440,MARINGA,PARANA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.44,2023-02-06
5587151000101,AUTO POSTO PIU BELLO LTDA,,AVENIDA JUSCELINO KUBISTCHEK DE OLIVEIRA,1356,,ZONA 02,87010440,MARINGA,PARANA,BRANCA,GASOLINA COMUM,R$ / litro,5.44,2023-02-06
5627463000100,POSTO JOTAKA COMERCIO DE COMBUSTIVEIS LTDA,POSTO JK - REDE CATEDRAL,AVENIDA SAO PAULO,2471,,VILA BOSQUE,87005040,MARINGA,PARANA,IPIRANGA,ETANOL,R$ / litro,4.38,2023-02-06
5627463000100,POSTO JOTAKA COMERCIO DE COMBUSTIVEIS LTDA,POSTO JK - REDE CATEDRAL,AVENIDA SAO PAULO,2471,,VILA BOSQUE,87005040,MARINGA,PARANA,IPIRANGA,DIESEL S10,R$ / litro,6.49,2023-02-06
5627463000100,POSTO JOTAKA COMERCIO DE COMBUSTIVEIS LTDA,POSTO JK - REDE CATEDRAL,AVENIDA SAO PAULO,2471,,VILA BOSQUE,87005040,MARINGA,PARANA,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,5.59,2023-02-06
5627463000100,POSTO JOTAKA COMERCIO DE COMBUSTIVEIS LTDA,POSTO JK - REDE CATEDRAL,AVENIDA SAO PAULO,2471,,VILA BOSQUE,87005040,MARINGA,PARANA,IPIRANGA,GASOLINA COMUM,R$ / litro,5.49,2023-02-06
5379113000163,SAO JOSE III COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA CERRO AZUL,7,,ZONA 02,87010000,MARINGA,PARANA,RAIZEN,ETANOL,R$ / litro,4.38,2023-02-06
5379113000163,SAO JOSE III COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA CERRO AZUL,7,,ZONA 02,87010000,MARINGA,PARANA,RAIZEN,DIESEL S10,R$ / litro,6.49,2023-02-06
5379113000163,SAO JOSE III COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA CERRO AZUL,7,,ZONA 02,87010000,MARINGA,PARANA,RAIZEN,GASOLINA ADITIVADA,R$ / litro,5.79,2023-02-06
5379113000163,SAO JOSE III COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA CERRO AZUL,7,,ZONA 02,87010000,MARINGA,PARANA,RAIZEN,GASOLINA COMUM,R$ / litro,5.49,2023-02-06
5862176000176,POSTO DIGOS GASTAO VIDIGAL LTDA,AUTO POSTO CIDADE CANÇÃO,AVENIDA DOUTOR GASTAO VIDIGAL,1286,,ZONA 08,87050440,MARINGA,PARANA,VIBRA ENERGIA,ETANOL,R$ / litro,4.38,2023-02-06
5862176000176,POSTO DIGOS GASTAO VIDIGAL LTDA,AUTO POSTO CIDADE CANÇÃO,AVENIDA DOUTOR GASTAO VIDIGAL,1286,,ZONA 08,87050440,MARINGA,PARANA,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.69,2023-02-06
5862176000176,POSTO DIGOS GASTAO VIDIGAL LTDA,AUTO POSTO CIDADE CANÇÃO,AVENIDA DOUTOR GASTAO VIDIGAL,1286,,ZONA 08,87050440,MARINGA,PARANA,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,5.49,2023-02-06
5371773000106,OXIPETRO COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA GASTAO VIDIGAL,2672,"DATA 5 A 9, QUADRA 43",CONJ RES CIDADE ALTA,87053310,MARINGA,PARANA,IPIRANGA,ETANOL,R$ / litro,4.38,2023-02-06
5371773000106,OXIPETRO COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA GASTAO VIDIGAL,2672,"DATA 5 A 9, QUADRA 43",CONJ RES CIDADE ALTA,87053310,MARINGA,PARANA,IPIRANGA,DIESEL S10,R$ / litro,6.49,2023-02-06
5371773000106,OXIPETRO COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA GASTAO VIDIGAL,2672,"DATA 5 A 9, QUADRA 43",CONJ RES CIDADE ALTA,87053310,MARINGA,PARANA,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,5.79,2023-02-06
5371773000106,OXIPETRO COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA GASTAO VIDIGAL,2672,"DATA 5 A 9, QUADRA 43",CONJ RES CIDADE ALTA,87053310,MARINGA,PARANA,IPIRANGA,GASOLINA COMUM,R$ / litro,5.49,2023-02-06
4066922000152,AUTO POSTO TUIUTI LTDA,POSTO TUIUTI,AVENIDA TUIUTI,2160,,ZONA 37,87043310,MARINGA,PARANA,VIBRA ENERGIA,ETANOL,R$ / litro,4.38,2023-02-08
4066922000152,AUTO POSTO TUIUTI LTDA,POSTO TUIUTI,AVENIDA TUIUTI,2160,,ZONA 37,87043310,MARINGA,PARANA,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.69,2023-02-08
4066922000152,AUTO POSTO TUIUTI LTDA,POSTO TUIUTI,AVENIDA TUIUTI,2160,,ZONA 37,87043310,MARINGA,PARANA,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,5.49,2023-02-08
4049596000175,TANGARA COMERCIO DE COMBUSTIVEIS LTDA,POSTO PARANA,PRACA ROCHA POMBO,212,,ZONA 01,87013030,MARINGA,PARANA,IPIRANGA,ETANOL,R$ / litro,4.38,2023-02-07
4049596000175,TANGARA COMERCIO DE COMBUSTIVEIS LTDA,POSTO PARANA,PRACA ROCHA POMBO,212,,ZONA 01,87013030,MARINGA,PARANA,IPIRANGA,DIESEL S10,R$ / litro,6.69,2023-02-07
4049596000175,TANGARA COMERCIO DE COMBUSTIVEIS LTDA,POSTO PARANA,PRACA ROCHA POMBO,212,,ZONA 01,87013030,MARINGA,PARANA,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,5.59,2023-02-07
4049596000175,TANGARA COMERCIO DE COMBUSTIVEIS LTDA,POSTO PARANA,PRACA ROCHA POMBO,212,,ZONA 01,87013030,MARINGA,PARANA,IPIRANGA,GASOLINA COMUM,R$ / litro,5.49,2023-02-07
4790558000179,IRENE AUTO POSTO LTDA,GOALFLEX,"RODOVIA OSVALDO PACHECO DE LACERDA, KM 1",1178,LOTE  92/102,JARDIM NILZA,87065160,MARINGA,PARANA,BRANCA,ETANOL,R$ / litro,4.09,2023-02-06
4790558000179,IRENE AUTO POSTO LTDA,GOALFLEX,"RODOVIA OSVALDO PACHECO DE LACERDA, KM 1",1178,LOTE  92/102,JARDIM NILZA,87065160,MARINGA,PARANA,BRANCA,DIESEL S10,R$ / litro,5.99,2023-02-06
4790558000179,IRENE AUTO POSTO LTDA,GOALFLEX,"RODOVIA OSVALDO PACHECO DE LACERDA, KM 1",1178,LOTE  92/102,JARDIM NILZA,87065160,MARINGA,PARANA,BRANCA,DIESEL S500,R$ / litro,5.86,2023-02-06
4790558000179,IRENE AUTO POSTO LTDA,GOALFLEX,"RODOVIA OSVALDO PACHECO DE LACERDA, KM 1",1178,LOTE  92/102,JARDIM NILZA,87065160,MARINGA,PARANA,BRANCA,GASOLINA COMUM,R$ / litro,4.99,2023-02-06
3907636000100,PETROGIL COMERCIO DE COMBUSTIVEIS LTDA,POSTO SAO VICENTE,PRACA SAO VICENTE,78,0,JARDIM ALVORADA,87033060,MARINGA,PARANA,RAIZEN,ETANOL,R$ / litro,4.38,2023-02-06
3907636000100,PETROGIL COMERCIO DE COMBUSTIVEIS LTDA,POSTO SAO VICENTE,PRACA SAO VICENTE,78,0,JARDIM ALVORADA,87033060,MARINGA,PARANA,RAIZEN,GASOLINA ADITIVADA,R$ / litro,5.69,2023-02-06
3907636000100,PETROGIL COMERCIO DE COMBUSTIVEIS LTDA,POSTO SAO VICENTE,PRACA SAO VICENTE,78,0,JARDIM ALVORADA,87033060,MARINGA,PARANA,RAIZEN,GASOLINA COMUM,R$ / litro,5.49,2023-02-06
3282911000147,ALVORECER COMERCIO DE COMBUSTIVEIS LTDA,POSTO SAMEIRO,AVENIDA PARANA,1145,,ZONA 7,87020085,MARINGA,PARANA,RAIZEN,DIESEL S10,R$ / litro,6.49,2023-02-06
3282911000147,ALVORECER COMERCIO DE COMBUSTIVEIS LTDA,POSTO SAMEIRO,AVENIDA PARANA,1145,,ZONA 7,87020085,MARINGA,PARANA,RAIZEN,GASOLINA ADITIVADA,R$ / litro,5.79,2023-02-06
3282911000147,ALVORECER COMERCIO DE COMBUSTIVEIS LTDA,POSTO SAMEIRO,AVENIDA PARANA,1145,,ZONA 7,87020085,MARINGA,PARANA,RAIZEN,GASOLINA COMUM,R$ / litro,5.49,2023-02-06
3282911000147,ALVORECER COMERCIO DE COMBUSTIVEIS LTDA,POSTO SAMEIRO,AVENIDA PARANA,1145,,ZONA 7,87020085,MARINGA,PARANA,RAIZEN,ETANOL,R$ / litro,4.38,2023-02-06
1431917000103,POSTO ROCHA POMBO LTDA,POSTO ROCHA POMBO,AVENIDA MAUA,2641,,ZONA 03,87050020,MARINGA,PARANA,BRANCA,ETANOL,R$ / litro,4.34,2023-02-06
1431917000103,POSTO ROCHA POMBO LTDA,POSTO ROCHA POMBO,AVENIDA MAUA,2641,,ZONA 03,87050020,MARINGA,PARANA,BRANCA,DIESEL S10,R$ / litro,6.2,2023-02-06
1431917000103,POSTO ROCHA POMBO LTDA,POSTO ROCHA POMBO,AVENIDA MAUA,2641,,ZONA 03,87050020,MARINGA,PARANA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.46,2023-02-06
1431917000103,POSTO ROCHA POMBO LTDA,POSTO ROCHA POMBO,AVENIDA MAUA,2641,,ZONA 03,87050020,MARINGA,PARANA,BRANCA,GASOLINA COMUM,R$ / litro,5.44,2023-02-06
80023740000182,AUTO POSTO MARITIMO DO PONTAL LTDA,AUTO POSTO MARITIMO DO PONTAL,RUA GENERAL CARNEIRO,273-A,,CENTRO,83203620,PARANAGUA,PARANA,IPIRANGA,GASOLINA COMUM,R$ / litro,5.39,2023-02-08
4366711000135,AUTO POSTO TRANSCAP LTDA,,RUA GABRIEL DE LARA,925,,LEBLON,83203250,PARANAGUA,PARANA,CIAPETRO,DIESEL S10,R$ / litro,6.59,2023-02-08
4366711000135,AUTO POSTO TRANSCAP LTDA,,RUA GABRIEL DE LARA,925,,LEBLON,83203250,PARANAGUA,PARANA,CIAPETRO,DIESEL S500,R$ / litro,6.39,2023-02-08
4366711000135,AUTO POSTO TRANSCAP LTDA,,RUA GABRIEL DE LARA,925,,LEBLON,83203250,PARANAGUA,PARANA,CIAPETRO,GASOLINA ADITIVADA,R$ / litro,5.59,2023-02-08
4366711000135,AUTO POSTO TRANSCAP LTDA,,RUA GABRIEL DE LARA,925,,LEBLON,83203250,PARANAGUA,PARANA,CIAPETRO,GASOLINA COMUM,R$ / litro,5.37,2023-02-08
4366711000135,AUTO POSTO TRANSCAP LTDA,,RUA GABRIEL DE LARA,925,,LEBLON,83203250,PARANAGUA,PARANA,CIAPETRO,ETANOL,R$ / litro,4.37,2023-02-08
75176859000155,AUTO POSTO E MECANICA BARAO LTDA,,RUA BARAO DO CERRO AZUL,1617,,BOM JESUS,83025140,SAO JOSE DOS PINHAIS,PARANA,RAIZEN,ETANOL,R$ / litro,4.19,2023-02-08
75176859000155,AUTO POSTO E MECANICA BARAO LTDA,,RUA BARAO DO CERRO AZUL,1617,,BOM JESUS,83025140,SAO JOSE DOS PINHAIS,PARANA,RAIZEN,DIESEL S10,R$ / litro,5.99,2023-02-08
75176859000155,AUTO POSTO E MECANICA BARAO LTDA,,RUA BARAO DO CERRO AZUL,1617,,BOM JESUS,83025140,SAO JOSE DOS PINHAIS,PARANA,RAIZEN,DIESEL S500,R$ / litro,5.84,2023-02-08
75176859000155,AUTO POSTO E MECANICA BARAO LTDA,,RUA BARAO DO CERRO AZUL,1617,,BOM JESUS,83025140,SAO JOSE DOS PINHAIS,PARANA,RAIZEN,GASOLINA ADITIVADA,R$ / litro,5.67,2023-02-08
75176859000155,AUTO POSTO E MECANICA BARAO LTDA,,RUA BARAO DO CERRO AZUL,1617,,BOM JESUS,83025140,SAO JOSE DOS PINHAIS,PARANA,RAIZEN,GASOLINA COMUM,R$ / litro,5.37,2023-02-08
5132165000130,AUTO POSTO MANSAMBO TRANSPORTES RODOVIARIOS LTDA,BISSAU PETROLEO,AVENIDA RUI BARBOSA,6161,,AFONSO PENA,83045350,SAO JOSE DOS PINHAIS,PARANA,RAIZEN,ETANOL,R$ / litro,4.07,2023-02-08
5132165000130,AUTO POSTO MANSAMBO TRANSPORTES RODOVIARIOS LTDA,BISSAU PETROLEO,AVENIDA RUI BARBOSA,6161,,AFONSO PENA,83045350,SAO JOSE DOS PINHAIS,PARANA,RAIZEN,GASOLINA COMUM,R$ / litro,5.37,2023-02-08
5077966000140,PARQUE DA FONTE COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,,AVENIDA RUI BARBOSA,4.135,,AFONSO PENA,83045350,SAO JOSE DOS PINHAIS,PARANA,VIBRA ENERGIA,ETANOL,R$ / litro,4.07,2023-02-08
5077966000140,PARQUE DA FONTE COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,,AVENIDA RUI BARBOSA,4.135,,AFONSO PENA,83045350,SAO JOSE DOS PINHAIS,PARANA,VIBRA ENERGIA,DIESEL S10,R$ / litro,5.99,2023-02-08
5077966000140,PARQUE DA FONTE COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,,AVENIDA RUI BARBOSA,4.135,,AFONSO PENA,83045350,SAO JOSE DOS PINHAIS,PARANA,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.49,2023-02-08
5077966000140,PARQUE DA FONTE COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,,AVENIDA RUI BARBOSA,4.135,,AFONSO PENA,83045350,SAO JOSE DOS PINHAIS,PARANA,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,5.39,2023-02-08
5077966000140,PARQUE DA FONTE COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,,AVENIDA RUI BARBOSA,4.135,,AFONSO PENA,83045350,SAO JOSE DOS PINHAIS,PARANA,VIBRA ENERGIA,GNV,R$ / m³,5.85,2023-02-08
4762288000192,AUTO POSTO SAO JOSE 2002 COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,SAO JOSE 2002,RUA HARRY FEEKEN,1325,TERREO,BONECA DO IGUACU,83040000,SAO JOSE DOS PINHAIS,PARANA,POTENCIAL,ETANOL,R$ / litro,4.09,2023-02-08
4762288000192,AUTO POSTO SAO JOSE 2002 COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,SAO JOSE 2002,RUA HARRY FEEKEN,1325,TERREO,BONECA DO IGUACU,83040000,SAO JOSE DOS PINHAIS,PARANA,POTENCIAL,DIESEL S10,R$ / litro,6.37,2023-02-08
4762288000192,AUTO POSTO SAO JOSE 2002 COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,SAO JOSE 2002,RUA HARRY FEEKEN,1325,TERREO,BONECA DO IGUACU,83040000,SAO JOSE DOS PINHAIS,PARANA,POTENCIAL,DIESEL S500,R$ / litro,6.32,2023-02-08
4762288000192,AUTO POSTO SAO JOSE 2002 COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,SAO JOSE 2002,RUA HARRY FEEKEN,1325,TERREO,BONECA DO IGUACU,83040000,SAO JOSE DOS PINHAIS,PARANA,POTENCIAL,GASOLINA COMUM,R$ / litro,5.29,2023-02-08
4067019000106,POSTO ALVES DA ROCHA LTDA,POSTO DOIS PINHEIROS,AVENIDA JOAQUIM NABUCO,1643,,CENTRO,83040210,SAO JOSE DOS PINHAIS,PARANA,RAIZEN,ETANOL,R$ / litro,4.19,2023-02-08
4067019000106,POSTO ALVES DA ROCHA LTDA,POSTO DOIS PINHEIROS,AVENIDA JOAQUIM NABUCO,1643,,CENTRO,83040210,SAO JOSE DOS PINHAIS,PARANA,RAIZEN,GASOLINA COMUM,R$ / litro,5.37,2023-02-08
4067019000106,POSTO ALVES DA ROCHA LTDA,POSTO DOIS PINHEIROS,AVENIDA JOAQUIM NABUCO,1643,,CENTRO,83040210,SAO JOSE DOS PINHAIS,PARANA,RAIZEN,GNV,R$ / m³,5.49,2023-02-08
721551000144,COMERCIO DE COMBUSTIVEIS ANDRIOLI LTDA,POSTO AFONSO PENA,AVENIDA RUI BARBOSA,7195,,AFONSO PENA,83045350,SAO JOSE DOS PINHAIS,PARANA,VIBRA ENERGIA,ETANOL,R$ / litro,4.07,2023-02-08
721551000144,COMERCIO DE COMBUSTIVEIS ANDRIOLI LTDA,POSTO AFONSO PENA,AVENIDA RUI BARBOSA,7195,,AFONSO PENA,83045350,SAO JOSE DOS PINHAIS,PARANA,VIBRA ENERGIA,DIESEL S10,R$ / litro,6.39,2023-02-08
721551000144,COMERCIO DE COMBUSTIVEIS ANDRIOLI LTDA,POSTO AFONSO PENA,AVENIDA RUI BARBOSA,7195,,AFONSO PENA,83045350,SAO JOSE DOS PINHAIS,PARANA,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,5.37,2023-02-08
5097401000125,ALIANCA SERVE BEM COMERCIO DE COMBUSTIVEL LTDA,,AVENIDA FRANCISCO VILLELA DE ANDRADE NETO,224,PARTE TERREA,CENTRO,27330590,BARRA MANSA,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.68,2023-02-08
5097401000125,ALIANCA SERVE BEM COMERCIO DE COMBUSTIVEL LTDA,,AVENIDA FRANCISCO VILLELA DE ANDRADE NETO,224,PARTE TERREA,CENTRO,27330590,BARRA MANSA,RIO DE JANEIRO,BRANCA,DIESEL S500,R$ / litro,6.59,2023-02-08
5097401000125,ALIANCA SERVE BEM COMERCIO DE COMBUSTIVEL LTDA,,AVENIDA FRANCISCO VILLELA DE ANDRADE NETO,224,PARTE TERREA,CENTRO,27330590,BARRA MANSA,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.19,2023-02-08
5097404000169,POSTO BOA SORTE BM LTDA,,RUA PREFEITO LEONISIO SOCRATES BATISTA,116,,BOA SORTE,27338800,BARRA MANSA,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.68,2023-02-08
5097404000169,POSTO BOA SORTE BM LTDA,,RUA PREFEITO LEONISIO SOCRATES BATISTA,116,,BOA SORTE,27338800,BARRA MANSA,RIO DE JANEIRO,BRANCA,DIESEL S10,R$ / litro,6.19,2023-02-08
5097404000169,POSTO BOA SORTE BM LTDA,,RUA PREFEITO LEONISIO SOCRATES BATISTA,116,,BOA SORTE,27338800,BARRA MANSA,RIO DE JANEIRO,BRANCA,DIESEL S500,R$ / litro,5.99,2023-02-08
5097404000169,POSTO BOA SORTE BM LTDA,,RUA PREFEITO LEONISIO SOCRATES BATISTA,116,,BOA SORTE,27338800,BARRA MANSA,RIO DE JANEIRO,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.19,2023-02-08
5097404000169,POSTO BOA SORTE BM LTDA,,RUA PREFEITO LEONISIO SOCRATES BATISTA,116,,BOA SORTE,27338800,BARRA MANSA,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.19,2023-02-08
5097377000124,POSTO UNIVERSIDADE BM LTDA,,RUA DR MARIO RAMOS,273,,CENTRO,27330231,BARRA MANSA,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.69,2023-02-08
5097377000124,POSTO UNIVERSIDADE BM LTDA,,RUA DR MARIO RAMOS,273,,CENTRO,27330231,BARRA MANSA,RIO DE JANEIRO,BRANCA,DIESEL S10,R$ / litro,6.69,2023-02-08
5097377000124,POSTO UNIVERSIDADE BM LTDA,,RUA DR MARIO RAMOS,273,,CENTRO,27330231,BARRA MANSA,RIO DE JANEIRO,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.29,2023-02-08
5097377000124,POSTO UNIVERSIDADE BM LTDA,,RUA DR MARIO RAMOS,273,,CENTRO,27330231,BARRA MANSA,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.29,2023-02-08
4791924000104,POSTO DE GASOLINA AVANCO LTDA,POSTO AVANÇO,RUA MAJOR JOSE BENTO,806,,VILA NOVA,27321000,BARRA MANSA,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.58,2023-02-08
4791924000104,POSTO DE GASOLINA AVANCO LTDA,POSTO AVANÇO,RUA MAJOR JOSE BENTO,806,,VILA NOVA,27321000,BARRA MANSA,RIO DE JANEIRO,BRANCA,DIESEL S10,R$ / litro,6.29,2023-02-08
4791924000104,POSTO DE GASOLINA AVANCO LTDA,POSTO AVANÇO,RUA MAJOR JOSE BENTO,806,,VILA NOVA,27321000,BARRA MANSA,RIO DE JANEIRO,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.38,2023-02-08
4791924000104,POSTO DE GASOLINA AVANCO LTDA,POSTO AVANÇO,RUA MAJOR JOSE BENTO,806,,VILA NOVA,27321000,BARRA MANSA,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.28,2023-02-08
4430111000199,POSTO SANTA CLARA DE BARRA MANSA ABASTECIMENTO DE COMBUSTIVEIS LTDA,POSTO SANTA CLARA,RODOVIA SATURNINO BRAGA,800,,SANTA CLARA,27325140,BARRA MANSA,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.74,2023-02-08
4430111000199,POSTO SANTA CLARA DE BARRA MANSA ABASTECIMENTO DE COMBUSTIVEIS LTDA,POSTO SANTA CLARA,RODOVIA SATURNINO BRAGA,800,,SANTA CLARA,27325140,BARRA MANSA,RIO DE JANEIRO,BRANCA,DIESEL S10,R$ / litro,6.81,2023-02-08
4430111000199,POSTO SANTA CLARA DE BARRA MANSA ABASTECIMENTO DE COMBUSTIVEIS LTDA,POSTO SANTA CLARA,RODOVIA SATURNINO BRAGA,800,,SANTA CLARA,27325140,BARRA MANSA,RIO DE JANEIRO,BRANCA,DIESEL S500,R$ / litro,6.68,2023-02-08
4430111000199,POSTO SANTA CLARA DE BARRA MANSA ABASTECIMENTO DE COMBUSTIVEIS LTDA,POSTO SANTA CLARA,RODOVIA SATURNINO BRAGA,800,,SANTA CLARA,27325140,BARRA MANSA,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,5.39,2023-02-08
3557850000183,POSTO PIGA 2000 LTDA,PIGA 2000,AVENIDA TRES DE OUTUBRO,411,,JARDIM BOA VISTA,27350080,BARRA MANSA,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.68,2023-02-08
3557850000183,POSTO PIGA 2000 LTDA,PIGA 2000,AVENIDA TRES DE OUTUBRO,411,,JARDIM BOA VISTA,27350080,BARRA MANSA,RIO DE JANEIRO,BRANCA,DIESEL S10,R$ / litro,6.19,2023-02-08
3557850000183,POSTO PIGA 2000 LTDA,PIGA 2000,AVENIDA TRES DE OUTUBRO,411,,JARDIM BOA VISTA,27350080,BARRA MANSA,RIO DE JANEIRO,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.19,2023-02-08
